specimen_id,document_type,quality_profile,field_name,ground_truth_value,extracted_value,normalized_gt,normalized_pred,exact_match,normalized_match,cer,edit_distance,confidence,latency_ms
DOC-0202119F_clean,marksheet,clean,subject[24].credits,3,,3,,False,False,1.0,1,0.95,8519
DOC-0202119F_clean,marksheet,clean,subject[25].code,CE304,,ce304,,False,False,1.0,5,0.95,8519
DOC-0202119F_clean,marksheet,clean,subject[25].grade,B,,b,,False,False,1.0,1,0.95,8519
DOC-0202119F_clean,marksheet,clean,subject[25].credits,3,,3,,False,False,1.0,1,0.95,8519
DOC-0202119F_clean,marksheet,clean,subject[26].code,MA102,,ma102,,False,False,1.0,5,0.95,8519
DOC-0202119F_clean,marksheet,clean,subject[26].grade,B,,b,,False,False,1.0,1,0.95,8519
DOC-0202119F_clean,marksheet,clean,subject[26].credits,4,,4,,False,False,1.0,1,0.95,8519
DOC-0202119F_clean,marksheet,clean,subject[27].code,CH101,,ch101,,False,False,1.0,5,0.95,8519
DOC-0202119F_clean,marksheet,clean,subject[27].grade,C,,c,,False,False,1.0,1,0.95,8519
DOC-0202119F_clean,marksheet,clean,subject[27].credits,3,,3,,False,False,1.0,1,0.95,8519
DOC-0202119F_clean,marksheet,clean,subject[28].code,CE303,,ce303,,False,False,1.0,5,0.95,8519
DOC-0202119F_clean,marksheet,clean,subject[28].grade,B+,,b+,,False,False,1.0,2,0.95,8519
DOC-0202119F_clean,marksheet,clean,subject[28].credits,3,,3,,False,False,1.0,1,0.95,8519
DOC-0202119F_clean,marksheet,clean,subject[29].code,CE202,,ce202,,False,False,1.0,5,0.95,8519
DOC-0202119F_clean,marksheet,clean,subject[29].grade,B,,b,,False,False,1.0,1,0.95,8519
DOC-0202119F_clean,marksheet,clean,subject[29].credits,3,,3,,False,False,1.0,1,0.95,8519
DOC-0202119F_clean,marksheet,clean,subject[30].code,CE201,,ce201,,False,False,1.0,5,0.95,8519
DOC-0202119F_clean,marksheet,clean,subject[30].grade,B,,b,,False,False,1.0,1,0.95,8519
DOC-0202119F_clean,marksheet,clean,subject[30].credits,4,,4,,False,False,1.0,1,0.95,8519
DOC-0202119F_clean,marksheet,clean,subject[31].code,CE203,,ce203,,False,False,1.0,5,0.95,8519
DOC-0202119F_clean,marksheet,clean,subject[31].grade,C,,c,,False,False,1.0,1,0.95,8519
DOC-0202119F_clean,marksheet,clean,subject[31].credits,3,,3,,False,False,1.0,1,0.95,8519
DOC-0202119F_clean,marksheet,clean,subject[32].code,CE205,,ce205,,False,False,1.0,5,0.95,8519
DOC-0202119F_clean,marksheet,clean,subject[32].grade,B,,b,,False,False,1.0,1,0.95,8519
DOC-0202119F_clean,marksheet,clean,subject[32].credits,3,,3,,False,False,1.0,1,0.95,8519
DOC-0202119F_clean,marksheet,clean,subject[33].code,HS101,,hs101,,False,False,1.0,5,0.95,8519
DOC-0202119F_clean,marksheet,clean,subject[33].grade,B,,b,,False,False,1.0,1,0.95,8519
DOC-0202119F_clean,marksheet,clean,subject[33].credits,2,,2,,False,False,1.0,1,0.95,8519
DOC-0202119F_clean,marksheet,clean,subject[34].code,PH101,,ph101,,False,False,1.0,5,0.95,8519
DOC-0202119F_clean,marksheet,clean,subject[34].grade,C,,c,,False,False,1.0,1,0.95,8519
DOC-0202119F_clean,marksheet,clean,subject[34].credits,3,,3,,False,False,1.0,1,0.95,8519
DOC-0202119F_clean,marksheet,clean,subject[35].code,CE304,,ce304,,False,False,1.0,5,0.95,8519
DOC-0202119F_clean,marksheet,clean,subject[35].grade,A+,,a+,,False,False,1.0,2,0.95,8519
DOC-0202119F_clean,marksheet,clean,subject[35].credits,3,,3,,False,False,1.0,1,0.95,8519
DOC-0202119F_clean,marksheet,clean,subject[36].code,CE204,,ce204,,False,False,1.0,5,0.95,8519
DOC-0202119F_clean,marksheet,clean,subject[36].grade,O,,o,,False,False,1.0,1,0.95,8519
DOC-0202119F_clean,marksheet,clean,subject[36].credits,3,,3,,False,False,1.0,1,0.95,8519
DOC-0202119F_clean,marksheet,clean,subject[37].code,MA102,,ma102,,False,False,1.0,5,0.95,8519
DOC-0202119F_clean,marksheet,clean,subject[37].grade,A,,a,,False,False,1.0,1,0.95,8519
DOC-0202119F_clean,marksheet,clean,subject[37].credits,4,,4,,False,False,1.0,1,0.95,8519
DOC-0202119F_clean,marksheet,clean,subject[38].code,CE302,,ce302,,False,False,1.0,5,0.95,8519
DOC-0202119F_clean,marksheet,clean,subject[38].grade,O,,o,,False,False,1.0,1,0.95,8519
DOC-0202119F_clean,marksheet,clean,subject[38].credits,3,,3,,False,False,1.0,1,0.95,8519
DOC-0202119F_clean,marksheet,clean,subject[39].code,CE301,,ce301,,False,False,1.0,5,0.95,8519
DOC-0202119F_clean,marksheet,clean,subject[39].grade,A+,,a+,,False,False,1.0,2,0.95,8519
DOC-0202119F_clean,marksheet,clean,subject[39].credits,4,,4,,False,False,1.0,1,0.95,8519
DOC-0202119F_mobile_camera,marksheet,mobile_camera,studentName,dev agarwal,['Dev Agarwal'],dev agarwal,['dev agarwal'],False,False,0.5455,4,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,rollNumber,2019CE000884,2019CE000884,2019ce000884,2019ce000884,True,True,0.0,0,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,enrollmentNumber,EN201900884,EN201900884,en201900884,en201900884,True,True,0.0,0,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,degreeName,Bachelor of Technology in Civil Engineering,Bachelor of Technology in Civil Engineering,bachelor of technology in civil engineering,bachelor of technology in civil engineering,True,True,0.0,0,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,branchName,civil engineering,['Civil Engineering'],civil engineering,['civil engineering'],False,False,0.3529,4,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,batchYears,2019 - 2023,['2019 - 2023'],2019 - 2023,['2019 - 2023'],False,False,0.3636,4,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,fatherName,dev agarwal,,dev agarwal,,False,False,1.0,11,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,motherName,trisha agarwal,,trisha agarwal,,False,False,1.0,14,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,dateOfBirth,2002-04-04,,2002-04-04,,False,False,1.0,10,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,email,dev.agarwal884@vtu.edu.in,,dev.agarwal884@vtu.edu.in,,False,False,1.0,25,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,phone,+91 9865041724,,+91 9865041724,,False,False,1.0,14,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,bloodGroup,o-,,o-,,False,False,1.0,2,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,universityName,Vivekananda Technical University,Vivekananda Technical University,vivekananda technical university,vivekananda technical university,True,True,0.0,0,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,universityCode,Vivekananda Technical University,Vivekananda Technical University,vivekananda technical university,vivekananda technical university,True,True,0.0,0,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,universityTagline,Excellence in Engineering and Research,,excellence in engineering and research,,False,False,1.0,38,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,cgpa,7.07,7.07,7.07,7.07,True,True,0.0,0,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,issueDate,2023-12-06,2023-12-06,2023-12-06,2023-12-06,True,True,0.0,0,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,documentType,marksheet,,marksheet,,False,False,1.0,9,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[0].code,ES101,,es101,,False,False,1.0,5,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[0].grade,A+,,a+,,False,False,1.0,2,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[0].credits,2,,2,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[1].code,MA102,,ma102,,False,False,1.0,5,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[1].grade,A,,a,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[1].credits,4,,4,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[2].code,CE302,,ce302,,False,False,1.0,5,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[2].grade,A,,a,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[2].credits,3,,3,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[3].code,CE202,,ce202,,False,False,1.0,5,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[3].grade,A+,,a+,,False,False,1.0,2,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[3].credits,3,,3,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[4].code,CE204,,ce204,,False,False,1.0,5,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[4].grade,O,,o,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[4].credits,3,,3,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[5].code,CE202,,ce202,,False,False,1.0,5,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[5].grade,C,,c,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[5].credits,3,,3,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[6].code,CH101,,ch101,,False,False,1.0,5,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[6].grade,C,,c,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[6].credits,3,,3,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[7].code,MA102,,ma102,,False,False,1.0,5,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[7].grade,C,,c,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[7].credits,4,,4,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[8].code,PH101,,ph101,,False,False,1.0,5,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[8].grade,C,,c,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[8].credits,3,,3,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[9].code,CE203,,ce203,,False,False,1.0,5,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[9].grade,C,,c,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[9].credits,3,,3,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[10].code,CH101,,ch101,,False,False,1.0,5,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[10].grade,C,,c,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[10].credits,3,,3,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[11].code,CE304,,ce304,,False,False,1.0,5,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[11].grade,B+,,b+,,False,False,1.0,2,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[11].credits,3,,3,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[12].code,MA102,,ma102,,False,False,1.0,5,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[12].grade,B,,b,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[12].credits,4,,4,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[13].code,ES101,,es101,,False,False,1.0,5,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[13].grade,B+,,b+,,False,False,1.0,2,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[13].credits,2,,2,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[14].code,CE202,,ce202,,False,False,1.0,5,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[14].grade,B,,b,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[14].credits,3,,3,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[15].code,CH101,,ch101,,False,False,1.0,5,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[15].grade,A,,a,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[15].credits,3,,3,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[16].code,ES101,,es101,,False,False,1.0,5,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[16].grade,B+,,b+,,False,False,1.0,2,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[16].credits,2,,2,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[17].code,CE304,,ce304,,False,False,1.0,5,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[17].grade,B+,,b+,,False,False,1.0,2,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[17].credits,3,,3,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[18].code,CE203,,ce203,,False,False,1.0,5,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[18].grade,B+,,b+,,False,False,1.0,2,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[18].credits,3,,3,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[19].code,CE302,,ce302,,False,False,1.0,5,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[19].grade,A,,a,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[19].credits,3,,3,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[20].code,PH101,,ph101,,False,False,1.0,5,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[20].grade,A+,,a+,,False,False,1.0,2,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[20].credits,3,,3,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[21].code,CH101,,ch101,,False,False,1.0,5,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[21].grade,A+,,a+,,False,False,1.0,2,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[21].credits,3,,3,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[22].code,HS101,,hs101,,False,False,1.0,5,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[22].grade,A+,,a+,,False,False,1.0,2,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[22].credits,2,,2,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[23].code,CE304,,ce304,,False,False,1.0,5,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[23].grade,A+,,a+,,False,False,1.0,2,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[23].credits,3,,3,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[24].code,CE205,,ce205,,False,False,1.0,5,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[24].grade,B+,,b+,,False,False,1.0,2,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[24].credits,3,,3,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[25].code,CE304,,ce304,,False,False,1.0,5,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[25].grade,B,,b,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[25].credits,3,,3,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[26].code,MA102,,ma102,,False,False,1.0,5,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[26].grade,B,,b,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[26].credits,4,,4,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[27].code,CH101,,ch101,,False,False,1.0,5,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[27].grade,C,,c,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[27].credits,3,,3,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[28].code,CE303,,ce303,,False,False,1.0,5,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[28].grade,B+,,b+,,False,False,1.0,2,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[28].credits,3,,3,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[29].code,CE202,,ce202,,False,False,1.0,5,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[29].grade,B,,b,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[29].credits,3,,3,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[30].code,CE201,,ce201,,False,False,1.0,5,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[30].grade,B,,b,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[30].credits,4,,4,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[31].code,CE203,,ce203,,False,False,1.0,5,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[31].grade,C,,c,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[31].credits,3,,3,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[32].code,CE205,,ce205,,False,False,1.0,5,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[32].grade,B,,b,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[32].credits,3,,3,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[33].code,HS101,,hs101,,False,False,1.0,5,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[33].grade,B,,b,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[33].credits,2,,2,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[34].code,PH101,,ph101,,False,False,1.0,5,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[34].grade,C,,c,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[34].credits,3,,3,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[35].code,CE304,,ce304,,False,False,1.0,5,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[35].grade,A+,,a+,,False,False,1.0,2,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[35].credits,3,,3,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[36].code,CE204,,ce204,,False,False,1.0,5,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[36].grade,O,,o,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[36].credits,3,,3,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[37].code,MA102,,ma102,,False,False,1.0,5,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[37].grade,A,,a,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[37].credits,4,,4,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[38].code,CE302,,ce302,,False,False,1.0,5,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[38].grade,O,,o,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[38].credits,3,,3,,False,False,1.0,1,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[39].code,CE301,,ce301,,False,False,1.0,5,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[39].grade,A+,,a+,,False,False,1.0,2,0.95,8618
DOC-0202119F_mobile_camera,marksheet,mobile_camera,subject[39].credits,4,,4,,False,False,1.0,1,0.95,8618
DOC-0202119F_rotated_90,marksheet,rotated_90,studentName,dev agarwal,dev agarwal,dev agarwal,dev agarwal,True,True,0.0,0,0.9,8571
